No,주소,경도,위도,상태,세부위치,설치장소설명,형태,담당,관리기관 번호
11,대전광역시 동구 동대전로 316,127.4439353,36.3489585,정좌표,대전광역시 동구 동대전로 316 석갈비집,버스정류장 앞,일반+담배꽁초+재활용 ,대전광역시 동구,042-251-4561
12,대전광역시 동구 우암로 353,127.4520448,36.3506333,정좌표,대전광역시 동구 우암로 353 왕손족발,버스정류장 앞,일반+담배꽁초+재활용 ,대전광역시 동구,042-251-4561
13,대전광역시 동구 우암로 325-1,127.4507493,36.34831582,정좌표,대전광역시 동구 우암로 325-1 또먹어도돼지,버스정류장 앞,일반+담배꽁초+재활용 ,대전광역시 동구,042-251-4561
14,대전광역시 동구 충정로 136 ,127.4493281,36.34332068,정좌표,대전광역시 동구 충정로 136  대주파크빌 103동 앞,버스정류장 앞,일반+담배꽁초+재활용 ,대전광역시 동구,042-251-4561
15,대전광역시 동구 대전로 486,127.4502568,36.30890116,정좌표,대전광역시 동구 대전로 486 빨래방,버스정류장 앞,일반+재활용,대전광역시 동구,042-251-4561
16,대전광역시 동구 대전로 420,127.4543713,36.30407167,정좌표,대전광역시 동구 대전로 420 또또손세차,버스정류장 앞,일반+재활용,대전광역시 동구,042-251-4561
17,대전광역시 동구 대전로 486,127.4502568,36.30890116,정좌표,대전광역시 동구 대전로 486 명신주택,버스정류장 앞,일반+재활용,대전광역시 동구,042-251-4561
18,대전광역시 동구 대전로 473,127.4507259,36.3079367,정좌표,대전광역시 동구 대전로 473 명성부동산,버스정류장 앞,일반+재활용,대전광역시 동구,042-251-4561
19,대전광역시 동구 은어송로 47,127.4548242,36.30580733,정좌표,대전광역시 동구 은어송로 47 공인중개사,버스정류장 앞,일반+재활용,대전광역시 동구,042-251-4561
20,대전광역시 동구 은어송로 48,127.4551306,36.30552571,정좌표,대전광역시 동구 은어송로 48 새마을금고,버스정류장 앞,일반+재활용,대전광역시 동구,042-251-4561
21,대전광역시 동구 동구청로 67,127.4574982,36.30439738,정좌표,대전광역시 동구 동구청로 67 풍림아이원 정문,버스정류장 앞,일반+재활용,대전광역시 동구,042-251-4561
22,대전광역시 동구 동구청로 147,127.4549167,36.31203706,정좌표,대전광역시 동구 동구청로 147 동구청 정문,버스정류장 앞,일반+재활용,대전광역시 동구,042-251-4561
23,대전광역시 동구 은어송로 46,127.4549609,36.30537238,정좌표,대전광역시 동구 은어송로 46 엔제리너스커피,버스정류장 앞,일반+재활용,대전광역시 동구,042-251-4561
24,대전광역시 동구 계족로 148,127.4444445,36.32739616,정좌표,대전광역시 동구 계족로 148 아리따움,버스정류장 앞,일반+재활용,대전광역시 동구,042-251-4561
25,대전광역시 동구 계족로140번길 46,127.4472211,36.325938,정좌표,대전광역시 동구 계족로140번길 46 인테리어,버스정류장 앞,일반+담배꽁초+재활용,대전광역시 동구,042-251-4561
26,대전광역시 동구 동대전로 130-2,127.44583,36.33374701,정좌표,대전광역시 동구 동대전로 130-2 베트남식당,횡단보도 옆,일반+담배꽁초+재활용,대전광역시 동구,042-251-4561
27,대전광역시 동구 동대전로 59-1,127.4412511,36.32904663,정좌표,대전광역시 동구 동대전로 59-1 정형외과,버스정류장 앞,일반+담배꽁초+재활용,대전광역시 동구,042-251-4561
28,대전광역시 동구 계족로 137,127.4414837,36.32812608,정좌표,대전광역시 동구 계족로 137 새들뫼 휴먼시아 108동 ,도로(가로변),일반+담배꽁초+재활용,대전광역시 동구,042-251-4561
29,대전광역시 동구 동대전로110번길 164,127.4514852,36.33091183,정좌표,대전광역시 동구 동대전로110번길 164 파랑새식품,도로(가로변),일반+담배꽁초+재활용,대전광역시 동구,042-251-4561
30,대전광역시 동구 동대전로 62,127.4414088,36.32869177,정좌표,대전광역시 동구 동대전로 62 순수스킨케어,버스정류장 앞,일반+재활용,대전광역시 동구,042-251-4561
31,대전광역시 동구 동대전로 99,127.4439083,36.33127256,정좌표,대전광역시 동구 동대전로 99 뮤흐뮤흐,버스정류장 앞,일반+재활용,대전광역시 동구,042-251-4561
32,대전광역시 동구 동대전로 88-2,127.4439382,36.33026735,정좌표,대전광역시 동구 동대전로 88-2 세븐일레븐,버스정류장 앞,일반+재활용,대전광역시 동구,042-251-4561
33,대전광역시 동구 산내로 1390,127.465041,36.28710693,정좌표,대전광역시 동구 산내로 1390 웰빙낙지한마리,도로(가로변),일반+재활용,대전광역시 동구,042-251-4561
34,대전광역시 동구 대전로 248,127.463376,36.29048058,정좌표,대전광역시 동구 대전로 248 복권편의점,도로(가로변),일반+재활용,대전광역시 동구,042-251-4561
35,대전광역시 동구 동구청로 35 ,127.4590748,36.3020201,정좌표,대전광역시 동구 동구청로 35  하늘채 3단지 정문,버스정류장 앞,일반+재활용,대전광역시 동구,042-251-4561
36,대전광역시 동구 대전로 874,127.4302921,36.33724479,정좌표,대전광역시 동구 대전로 874 중앙민속 예술학원,버스정류장 앞,일반+재활용,대전광역시 동구,042-251-4561
37,대전광역시 동구 우암로 74,127.4268014,36.33665562,정좌표,대전광역시 동구 우암로 74 명창재단 지업사,버스정류장 앞,일반+재활용,대전광역시 동구,042-251-4561
38,대전광역시 동구 솔랑길 12 ,127.433297,36.33916345,정좌표,대전광역시 동구 솔랑길 12  삼성빌라 맞은편,버스정류장 앞,일반+재활용,대전광역시 동구,042-251-4561
39,대전광역시 동구 우암로 73-1,127.4266819,36.33708937,정좌표,대전광역시 동구 우암로 73-1 기전케이블,버스정류장 앞,일반+재활용,대전광역시 동구,042-251-4561
40,대전광역시 동구 대전로 896,127.4289144,36.33892536,정좌표,대전광역시 동구 대전로 896 감골오리,버스정류장 앞,일반+재활용,대전광역시 동구,042-251-4561
41,대전광역시 동구 동서대로 1498-1,127.4202736,36.33956,정좌표,대전광역시 동구 동서대로 1498-1 영진카서비스,버스정류장 앞,일반+재활용,대전광역시 동구,042-251-4561
42,대전광역시 동구 동서대로1503번길 3,127.4201427,36.34017747,정좌표,대전광역시 동구 동서대로1503번길 3 시은펫,버스정류장 앞,일반+재활용,대전광역시 동구,042-251-4561
43,대전광역시 동구 대전로 977,127.421574,36.34360094,정좌표,대전광역시 동구 대전로 977 대명철재,버스정류장 앞,일반+재활용,대전광역시 동구,042-251-4561
44,대전광역시 동구 대전로 935 ,127.4239975,36.34176562,정좌표,대전광역시 동구 대전로 935  한밭자이아파트 정문,버스정류장 앞,일반+재활용,대전광역시 동구,042-251-4561
45,대전광역시 동구 우암로 159,127.4350501,36.34062267,정좌표,대전광역시 동구 우암로 159 부모사랑 요양병원,버스정류장 앞,일반+담배꽁초+재활용,대전광역시 동구,042-251-4561
46,대전광역시 동구 동서대로 1688,127.4374401,36.34885277,정좌표,대전광역시 동구 동서대로 1688 빅플러스타워,버스정류장 앞,일반+담배꽁초+재활용,대전광역시 동구,042-251-4561
47,대전광역시 동구 계족로 276,127.4384813,36.33749505,정좌표,대전광역시 동구 계족로 276 천안골동품,버스정류장 앞,일반+담배꽁초+재활용,대전광역시 동구,042-251-4561
48,대전광역시 동구 계족로 123,127.44381,36.32460216,정좌표,대전광역시 동구 계족로 123 충남중학교 버스터미널,버스정류장 앞,일반,대전광역시 동구,042-251-4561
49,대전광역시 동구 옥천로 38,127.4450068,36.31990675,정좌표,대전광역시 동구 옥천로 38 신흥마을 아파트 102동 ,버스정류장 앞,일반,대전광역시 동구,042-251-4561
50,대전광역시 동구 동서대로 1719,127.4403537,36.35078581,정좌표,대전광역시 동구 동서대로 1719 갑띠방,횡단보도 옆,일반+담배꽁초+재활용,대전광역시 동구,042-251-4561
51,대전광역시 동구 한밭대로 1269,127.4378718,36.35517162,정좌표,대전광역시 동구 한밭대로 1269 LG베스트샵,버스정류장 앞,일반+담배꽁초+재활용,대전광역시 동구,042-251-4561
52,대전광역시 동구 동서대로 1673-1,127.4355976,36.34907492,정좌표,대전광역시 동구 동서대로 1673-1 아로마플라워,버스정류장 앞,일반+담배꽁초+재활용,대전광역시 동구,042-251-4561
53,대전광역시 동구 동서대로1683번길 33-11,127.4356219,36.3500193,정좌표,대전광역시 동구 동서대로1683번길 33-11 산후조리원,버스정류장 앞,일반+담배꽁초+재활용,대전광역시 동구,042-251-4561
54,대전광역시 동구 한밭대로 1231,127.4347608,36.35766164,정좌표,대전광역시 동구 한밭대로 1231 글로벌자동차유리,버스정류장 앞,일반+담배꽁초+재활용,대전광역시 동구,042-251-4561
55,대전광역시 동구 한밭대로 1291,127.4394577,36.35368273,정좌표,대전광역시 동구 한밭대로 1291 아우벤 대전점,버스정류장 앞,일반+담배꽁초+재활용,대전광역시 동구,042-251-4561
56,대전광역시 동구 한밭대로 1232,127.4342827,36.35713957,정좌표,대전광역시 동구 한밭대로 1232 도디치 대전점,버스정류장 앞,일반+담배꽁초+재활용,대전광역시 동구,042-251-4561
57,대전광역시 동구 한밭대로 1266,127.4368076,36.35500428,정좌표,대전광역시 동구 한밭대로 1266 기아자동차,버스정류장 앞,일반+담배꽁초+재활용,대전광역시 동구,042-251-4561
58,대전광역시 동구 대전로 771,127.4337824,36.32847926,정좌표,대전광역시 동구 대전로 771 주앙스파찜질방,버스정류장 앞,일반+재활용,대전광역시 동구,042-251-4561
59,대전광역시 동구 대흥로 199,127.4334534,36.32634809,정좌표,대전광역시 동구 대흥로 199 쟈스민 원동점,버스정류장 앞,일반+재활용,대전광역시 동구,042-251-4561
60,대전광역시 동구 동대전로 135,127.445643,36.33427099,정좌표,대전광역시 동구 동대전로 135 파리바게뜨,버스정류장 앞,일반+재활용,대전광역시 동구,042-251-4561
61,대전광역시 동구 동대전로 158-3,127.4473439,36.33592374,정좌표,대전광역시 동구 동대전로 158-3 곰브라더스,버스정류장 앞,일반+재활용,대전광역시 동구,042-251-4561
62,대전광역시 동구 대전로 823,127.4316777,36.33278187,정좌표,대전광역시 동구 대전로 823 한송헤어샵,횡단보도 옆,일반+담배꽁초+재활용,대전광역시 동구,042-251-4561
63,대전광역시 동구 대전로 818,127.4323487,36.3324137,정좌표,대전광역시 동구 대전로 818 중부서점,횡단보도 옆,일반+담배꽁초+재활용,대전광역시 동구,042-251-4561
64,대전광역시 동구 대전로 829,127.4313834,36.33329558,정좌표,대전광역시 동구 대전로 829 더블유에스 제이점,도로(가로변),일반+담배꽁초+재활용,대전광역시 동구,042-251-4561
65,대전광역시 동구 대전로 814,127.4324053,36.33218951,정좌표,대전광역시 동구 대전로 814 김밥천국,도로(가로변),일반+담배꽁초+재활용,대전광역시 동구,042-251-4561
66,대전광역시 동구 대전로 832-2,127.4317221,36.33380406,정좌표,대전광역시 동구 대전로 832-2 진약국,도로(가로변),일반+담배꽁초+재활용,대전광역시 동구,042-251-4561
67,대전광역시 동구 중앙로 185,127.4297724,36.33039275,정좌표,대전광역시 동구 중앙로 185 우리은행,횡단보도 옆,일반+담배꽁초+재활용,대전광역시 동구,042-251-4561
68,대전광역시 동구 중앙로193번길 4,127.4307373,36.33071787,정좌표,대전광역시 동구 중앙로193번길 4 장준서아카데미,버스정류장 앞,일반+재활용,대전광역시 동구,042-251-4561
69,대전광역시 동구 중앙로 206,127.4320005,36.33074113,정좌표,대전광역시 동구 중앙로 206 다온제이,버스정류장 앞,일반+재활용,대전광역시 동구,042-251-4561
70,대전광역시 동구 대전로 577,127.4416445,36.31231647,정좌표,대전광역시 동구 대전로 577 청원종합장식,버스정류장 앞,일반+재활용,대전광역시 동구,042-251-4561
71,대전광역시 동구 대전로 580,127.4417089,36.31276836,정좌표,대전광역시 동구 대전로 580 가가가 노래방기계대여,버스정류장 앞,일반+재활용,대전광역시 동구,042-251-4561
72,대전광역시 동구 대전로 509,127.4483572,36.31050177,정좌표,대전광역시 동구 대전로 509 한국토지주택 충남본부,버스정류장 앞,일반+재활용,대전광역시 동구,042-251-4561
73,대전광역시 동구 대전로 502,127.4492507,36.31013369,정좌표,대전광역시 동구 대전로 502 카로드,버스정류장 앞,일반+재활용,대전광역시 동구,042-251-4561
74,대전광역시 동구 옥천로 190,127.4613622,36.31766496,정좌표,대전광역시 동구 옥천로 190 GS25,도로(가로변),일반+재활용,대전광역시 동구,042-251-4561
75,대전광역시 동구 옥천로 157,127.4580607,36.31739005,정좌표,대전광역시 동구 옥천로 157 판암역 3번출구,도로(가로변),일반+재활용,대전광역시 동구,042-251-4561
76,대전광역시 동구 옥천로 152-9,127.4576698,36.31653561,정좌표,대전광역시 동구 옥천로 152-9 판암역 2번출구,도로(가로변),일반+재활용,대전광역시 동구,042-251-4561
77,대전광역시 동구 대전로 1012,127.4192342,36.34590733,정좌표,대전광역시 동구 대전로 1012 친환경페인트,버스정류장 앞,일반+담배꽁초+재활용,대전광역시 동구,042-251-4561
78,대전광역시 동구 계족로 42-1,127.4428981,36.31848023,정좌표,대전광역시 동구 계족로 42-1 공터,버스정류장 앞,일반+재활용,대전광역시 동구,042-251-4561
79,대전광역시 동구 계족로 37,127.4420446,36.3182465,정좌표,대전광역시 동구 계족로 37 영성일약국,버스정류장 앞,일반+재활용,대전광역시 동구,042-251-4561
80,대전광역시 동구 대전로 621-1,127.4398238,36.31609188,정좌표,대전광역시 동구 대전로 621-1 예성지갑,버스정류장 앞,일반+재활용,대전광역시 동구,042-251-4561
81,대전광역시 동구 대전로 646,127.4401989,36.31811036,정좌표,대전광역시 동구 대전로 646 효동현대아파트 106동 앞,버스정류장 앞,일반+재활용,대전광역시 동구,042-251-4561
82,대전광역시 동구 계족로140번길 162,127.4532564,36.32793852,정좌표,대전광역시 동구 계족로140번길 162 명문건설환경,도로(가로변),일반+재활용,대전광역시 동구,042-251-4561
83,대전광역시 동구 대학로 91,127.4571903,36.3379044,정좌표,대전광역시 동구 대학로 91 고향촌칼국수,버스정류장 앞,일반+재활용,대전광역시 동구,042-251-4561
84,대전광역시 동구 대학로 62-67,127.4576959,36.33796318,정좌표,대전광역시 동구 대학로 62-67 스마트빌,도로(가로변),일반+재활용,대전광역시 동구,042-251-4561
85,대전광역시 동구 대학로 43,127.4555064,36.33393014,정좌표,대전광역시 동구 대학로 43 전화위복,도로(가로변),일반+재활용,대전광역시 동구,042-251-4561
86,대전광역시 동구 대학로 62-67,127.4576959,36.33796318,정좌표,대전광역시 동구 대학로 62-67 스마트빌,도로(가로변),일반+재활용,대전광역시 동구,042-251-4561
87,대전광역시 동구 백룡로 66,127.4529916,36.33289474,정좌표,대전광역시 동구 백룡로 66 주향한교회,버스정류장 앞,일반+재활용,대전광역시 동구,042-251-4561
88,대전광역시 동구 용운로 89,127.4524224,36.32754719,정좌표,대전광역시 동구 용운로 89 씨케이건설,버스정류장 앞,일반+재활용,대전광역시 동구,042-251-4561
89,대전광역시 동구 산내로 1280-1,127.4696165,36.27807806,정좌표,대전광역시 동구 산내로 1280-1 원메밀막국수,도로(가로변),일반+재활용,대전광역시 동구,042-251-4561
